address_id,customer_id,street,city,state,country,zip_code,type
348,254,8670 Dunn Drives Suite 783,Kevinton,California,United States,42985,billing
349,255,454 Sherry Ranch Suite 912,East Oliviastad,Indiana,UAE,96609,billing
350,256,7495 David Hills Suite 923,Port Anitaland,Louisiana,Egypt,93041,shipping
351,257,927 Dalton Trace Suite 895,Raymondville,Texas,India,61311,billing
352,257,063 Regina Station,North Angelaburgh,Idaho,Brazil,86699,billing
353,258,81629 Bishop Summit Apt. 447,Emilyland,South Carolina,Canada,91917,billing
354,259,4924 Pope Rapids,Port Seanbury,New Hampshire,Canada,10413,shipping
355,260,147 Lisa Land,North Christian,Nebraska,Germany,59803,billing
356,261,4889 Hayes Village,Tinamouth,Minnesota,Brazil,05552,billing
357,262,95834 Daniel Ridge,East Robert,Alaska,Canada,26877,shipping
358,263,829 Spencer Manors,Jimmystad,Oklahoma,Germany,72355,billing
359,263,2783 Bailey Manor,Port Kim,South Dakota,China,36205,shipping
360,264,31491 Lindsey Turnpike Apt. 350,North Rebecca,Georgia,Australia,06787,billing
361,265,80612 Kimberly Station Suite 055,Port Lauratown,Delaware,UAE,02314,shipping
362,266,210 Nathan Vista Apt. 324,Mollyberg,North Dakota,Canada,89481,shipping
363,267,9588 Christina Viaduct Apt. 286,Andrewfurt,Louisiana,Brazil,05088,shipping
364,268,4382 Ronald Rue Apt. 738,Laurafort,California,Egypt,13800,billing
365,268,4264 Matthew Estate Suite 368,South Aimee,Colorado,Germany,07099,billing
366,269,30376 Wendy Terrace,Summerstown,Kentucky,Australia,37030,shipping
367,270,961 Edward Lodge Suite 680,South Calebburgh,New Hampshire,France,06324,shipping
368,270,9445 Hamilton Route,Finleyfurt,Louisiana,Australia,55764,billing
369,271,520 Kenneth Gardens Apt. 449,Jonesborough,California,Canada,86359,billing
370,271,2869 Stone Lane Apt. 957,East Teresa,Texas,China,45139,shipping
371,272,5055 Gibson Wall Apt. 355,Browningburgh,Louisiana,Saudi Arabia,15858,billing
372,272,0026 Johnson Ferry,Port Johnville,North Dakota,France,33992,shipping
373,273,8344 James Trail Apt. 755,Port Kaitlyn,Michigan,Saudi Arabia,32817,billing
374,274,483 Schmitt Turnpike,New Eric,Michigan,United States,34423,billing
375,274,30810 Michael Circles Apt. 588,Bullockberg,Maryland,Germany,84191,shipping
376,275,9285 Jake Prairie,Moorefurt,Missouri,United States,72606,billing
377,276,4083 Kevin Motorway Suite 497,Port Natalieville,Vermont,India,75620,shipping
378,277,8717 Kathleen Curve Apt. 396,North Lori,New Hampshire,India,51507,billing
379,278,7169 Cheryl Station,New Jerryfort,Minnesota,Brazil,63889,billing
380,279,9803 Antonio Throughway,East Jacobbury,Pennsylvania,India,12930,shipping
381,280,717 Mata Lodge,Port Anthonyborough,Florida,Egypt,95324,billing
382,280,33320 Derek Ramp,Lesliechester,Alaska,Germany,14894,shipping
383,281,8058 Amanda Landing,West Joshua,Oklahoma,China,23059,shipping
384,282,43305 Quinn Gateway,Lewisborough,New Jersey,China,49614,shipping
385,282,75689 Paul Via Suite 158,North Olivia,Idaho,Saudi Arabia,31017,shipping
386,283,20412 Thompson Fords,Williamsville,Florida,India,44588,shipping
387,283,24492 Cohen Falls,Meyersmouth,Texas,France,49303,shipping
388,284,147 Stephens Bypass Apt. 075,Pamelachester,Alaska,Egypt,24445,shipping
389,285,203 Matthew Mountain Apt. 989,New Kathleen,Nevada,UAE,94259,shipping
390,286,324 Matthew Corners,New Richardchester,Utah,France,72094,shipping
391,286,58492 Morgan Inlet Apt. 878,Wilsonfort,Missouri,France,18260,billing
392,287,08170 Cox Street,West Mary,Utah,China,86755,billing
393,288,54357 Hernandez Station,South Brian,Oklahoma,Germany,52337,shipping
394,289,6320 Shaffer Port,Jonesbury,Utah,Germany,24499,billing
395,290,0407 Rivas Bridge,West Mandy,Illinois,United Kingdom,32289,shipping
396,291,873 Grant Islands,Colemanshire,Texas,Germany,26065,billing
397,292,1024 Danny Fords,Robertland,Missouri,United States,63626,shipping
398,292,67759 Brooks Lane,West Gregory,North Dakota,Egypt,76293,billing
399,293,607 Gabrielle Roads Apt. 202,Port Jessica,California,Brazil,28558,shipping
400,294,83466 Janice Coves Suite 280,Edwardstad,Arkansas,India,89281,shipping
401,295,674 Hudson Road Suite 994,Vaughnside,Illinois,UAE,58615,shipping
402,296,09535 Simon Expressway,Port Ronaldmouth,Arkansas,China,11763,billing
403,297,9405 Blake Valley Suite 547,South Jonathan,North Carolina,Brazil,39483,billing
404,298,69392 Conner Knoll,Monicaborough,Wyoming,UAE,09479,shipping
405,299,1853 Tyler Forges,Fordshire,Pennsylvania,India,78506,shipping
406,300,982 Shepherd Radial,Hancocktown,Rhode Island,Australia,85912,billing
407,301,129 Harris Well Apt. 461,South Marcusstad,Pennsylvania,Germany,41465,shipping
408,302,60407 Brewer Crest Apt. 166,Josephville,Hawaii,France,70062,billing
409,303,035 Salas Street Suite 760,Pricemouth,Colorado,China,75781,billing
410,304,7647 Jones Field,Paulbury,Montana,Germany,71788,billing
411,304,42385 Cody Prairie Apt. 606,Kaylaberg,Maine,Germany,24898,shipping
412,305,3392 Sanford Ports Suite 821,South Daniel,Nebraska,Saudi Arabia,55851,billing
413,306,1309 Caroline Park Suite 207,Normanberg,Arkansas,UAE,76152,billing
414,306,5456 Crystal Motorway Suite 804,Marcusbury,Indiana,China,22004,shipping
415,307,36835 Sara Gardens Apt. 607,Port Emily,Kansas,Canada,09698,shipping
416,308,42161 Moore Summit,West Andrea,Nevada,France,60881,billing
417,308,4726 Carpenter Turnpike,Reyeschester,New Mexico,United States,46011,billing
418,309,0795 Glenn Trail,Reidmouth,Maryland,Canada,53511,shipping
419,310,718 Ayala Park,South Evelynshire,California,France,25406,shipping
420,310,3335 Eric Ville,New Ashleyport,Ohio,Saudi Arabia,25433,shipping
421,311,86029 Compton Place,Tinamouth,West Virginia,Germany,59602,shipping
422,311,108 William Skyway Apt. 343,East Catherine,Georgia,India,17650,billing
423,312,872 Dawn Squares Apt. 628,Payneton,Pennsylvania,Canada,24247,billing
424,313,5811 Brooks Court Suite 832,West Ashley,Oregon,UAE,43138,shipping
425,314,0276 Reed Squares,South Jamiechester,Delaware,Canada,96318,shipping
426,315,633 Hanna Gateway,New Julieville,Indiana,UAE,19781,shipping
427,316,6639 Brown Cape,Lake Renee,Delaware,India,05990,billing
428,317,06389 Scott Groves Suite 040,East David,Montana,United States,98639,billing
429,318,38451 Barbara Prairie Apt. 613,East Regina,Florida,Australia,64159,shipping
430,319,58777 Williams Fork Apt. 084,South Williamhaven,New York,India,66769,billing
431,320,27092 Kristen Place,Patriciaville,North Carolina,UAE,48794,billing
432,320,032 Johnson Harbor Apt. 324,Lindseyport,Tennessee,Egypt,30339,billing
433,321,13626 Larry Underpass,Port Reginaldstad,Delaware,United States,34721,shipping
434,322,1362 Kayla Extensions Apt. 406,Michelleview,Nebraska,Saudi Arabia,03360,shipping
435,322,347 Hurley Shoals,Thomasport,Tennessee,Canada,15034,shipping
436,322,6322 Robert Manors,Danielchester,Montana,Germany,70774,billing
437,323,307 Pierce Stream Apt. 017,South Ronaldhaven,Kentucky,Brazil,02625,billing
438,324,7370 Sarah Mission Suite 011,South Shelly,South Dakota,Australia,84120,shipping
439,324,705 Nathaniel Locks,North Courtneybury,Delaware,Australia,75516,shipping
440,325,228 Lindsey Parkways,Johnstad,New Jersey,Australia,99059,shipping
441,325,244 Mathis Park,Port Preston,Oregon,Canada,16167,billing
442,326,349 Larry Parks Apt. 126,Port Robertview,California,China,26030,shipping
443,327,59986 Michael Ferry Apt. 053,Michellefort,Kentucky,UAE,41496,billing
444,328,440 Lawrence Mill Apt. 686,Port Anthony,Illinois,United States,35283,billing
445,329,254 Vincent Pine Suite 154,Hinesshire,Arkansas,China,15548,shipping
446,330,05080 Thomas Isle,Watsontown,California,China,80667,shipping
447,331,97602 Sosa Forge,Port Deborah,New Hampshire,United States,72181,billing
448,332,140 Danny Mountains,North Linda,Maryland,India,51442,billing
449,333,65646 Donaldson Trafficway,Andreashire,Kentucky,United States,91311,billing
450,334,7490 Wells Extension,Villanuevaport,California,Canada,31031,billing
451,334,0187 Michele Forest,East Jeffreybury,Illinois,United Kingdom,68366,shipping
452,335,73933 Bauer Avenue Suite 261,Gibsonmouth,Virginia,Canada,14002,shipping
453,335,6827 Myers Brooks,Anthonystad,South Dakota,Australia,77640,billing
454,336,833 Scott Causeway Apt. 892,Lake Stephanie,Hawaii,Australia,09968,billing
455,337,2670 David Fields Apt. 253,Brandiside,Pennsylvania,UAE,86128,billing
456,338,0901 Larson Wall Suite 790,Annettetown,Connecticut,France,71889,billing
457,339,8865 Phillips Rapid,Lake Michaelland,Delaware,Saudi Arabia,76097,shipping
458,339,292 Lindsey Course,New Kennethbury,New Mexico,Saudi Arabia,75315,billing
459,340,82514 Russell Circles,South Jerry,Alaska,Germany,86003,billing
460,341,2254 Nancy Mill Suite 435,West Jamesland,Louisiana,France,71440,billing
461,341,950 Hicks Crest Apt. 418,West Mirandafurt,Vermont,India,95830,shipping
462,342,15167 Johnson Manor Suite 308,Cardenasburgh,Wisconsin,China,44275,shipping
463,343,9733 Ray Summit,Marissaborough,North Dakota,UAE,13850,shipping
464,344,1653 Steven Knoll Suite 299,North Thomaschester,Virginia,United States,49580,shipping
465,345,34390 Baldwin Spring Apt. 869,Lake Marcus,Alaska,France,10258,shipping
466,345,2563 Byrd Centers Suite 121,East Matthewfurt,New Hampshire,China,29889,billing
467,346,738 Michele Shore,West Kelly,Colorado,France,86931,billing
468,347,746 Schmidt Glens,North Laura,Delaware,Brazil,73698,shipping
469,348,484 Pittman Fort,New Crystalchester,Washington,India,59116,shipping
470,349,95784 Gordon Key,Wellshaven,Michigan,United Kingdom,86000,billing
471,350,03703 Rios Drives Apt. 455,Marksfort,Arizona,United States,21257,billing
472,350,397 Morales Inlet,Christophertown,Kentucky,Brazil,63830,shipping
473,351,31502 John Hills,North Victoria,Texas,Egypt,54079,shipping
474,352,174 Schmidt Lodge Suite 981,South Pamela,Maine,Canada,98864,shipping
475,352,2548 Ellis Mission,New Marioberg,Tennessee,United Kingdom,38327,shipping
476,353,6173 Amber Valleys,Port Nicholastown,Ohio,United Kingdom,89063,billing
477,354,6674 Kimberly Fall Apt. 109,Reynoldsbury,Virginia,China,64527,shipping
478,354,0532 Mendez Squares,Courtneymouth,Oregon,Brazil,05887,shipping
479,355,469 Hernandez Estates Apt. 238,West Deanna,Iowa,Germany,42968,shipping
480,356,8223 Mccoy Rapids,South Pamelaberg,Georgia,Canada,28502,shipping
481,357,456 Sosa Vista Apt. 105,North Sydney,Michigan,Brazil,29523,billing
482,358,95720 Richard Shore,Lake Emilyland,Wisconsin,Saudi Arabia,43245,billing
483,358,1784 Wanda Stream,Martinezville,Ohio,Australia,05013,shipping
484,359,4001 Lyons Curve,Johnsonberg,Arizona,UAE,73771,shipping
485,360,943 Amanda Mountains Suite 944,Markview,Connecticut,Saudi Arabia,33946,shipping
486,361,04072 Dixon Fork,Mirandahaven,Illinois,Saudi Arabia,34028,shipping
487,362,61242 Fields Plaza,Hallmouth,Utah,Brazil,64444,billing
488,362,408 Taylor Shoal Apt. 602,New Danielfurt,Michigan,Australia,29878,shipping
489,363,45074 Pierce Viaduct,New Cassandraland,Ohio,Egypt,51070,shipping
490,363,252 Walter Forks Apt. 904,North Robert,Rhode Island,Germany,77392,billing
491,364,522 Bradley Mission Apt. 822,South Christopherhaven,Texas,Brazil,97279,billing
492,365,662 Dawn Walks,South Michaelmouth,Washington,Brazil,29775,shipping
493,365,071 Hines Stream,North Mackenzie,Oklahoma,India,42528,billing
494,366,60180 Melanie Gateway,Lake William,Colorado,Germany,40698,shipping
495,367,85626 Estrada Hollow,Angelaland,Oregon,Australia,18154,billing
496,368,2373 Jason Loop,New Joelport,Missouri,Germany,34159,billing
497,369,42102 Colon Via,West Denise,Montana,United Kingdom,61839,shipping
498,370,1270 Wright Estate Suite 119,Andreahaven,Delaware,Egypt,02518,billing
499,371,887 Hamilton Roads Suite 104,Lake Timothy,New Jersey,Germany,00946,billing
500,372,88367 Hanson Circle,Harristown,Ohio,UAE,09592,shipping
501,373,470 Martinez Extensions Suite 014,Lake Brittany,Kentucky,United Kingdom,74504,shipping
502,374,9252 Dixon Ville,North Paula,Oregon,Egypt,95087,shipping
503,374,084 Carlos Well Apt. 374,Lake Bradleyberg,Kansas,United States,98196,billing
504,375,268 Ralph Ridges Apt. 334,West Justinchester,Indiana,Canada,28104,shipping
505,375,65093 Stephanie Lane Suite 604,North Kenneth,Missouri,United States,77705,shipping
506,376,47552 Laura Forest Suite 749,New Jamesfort,Rhode Island,Brazil,97801,shipping
507,377,8634 Leroy Estate Suite 326,East Bethany,Michigan,France,86506,billing
508,378,12689 Matthew Valleys Suite 219,New Joseph,Oregon,India,86983,billing
509,378,498 Ford Field,Elizabethtown,Indiana,Canada,96188,billing
510,378,88680 Shane Street,West Gary,Colorado,Brazil,98763,shipping
511,379,008 Duffy Rue Apt. 327,New Annefort,New Mexico,China,96089,billing
512,380,875 Flores Crescent,South Michaelberg,Arkansas,Brazil,10048,shipping
513,381,4735 Fritz Corner,Rodgersberg,Nevada,United Kingdom,16101,billing
514,382,7331 Haas Prairie Suite 396,West Caitlin,Oklahoma,India,32965,billing
515,382,73256 Kevin Mews,Robertview,Mississippi,United Kingdom,95562,shipping
516,383,8302 Gonzalez Street Suite 588,Port Matthewton,New Mexico,United States,47696,shipping
517,384,366 Trevor Forks,Wendyfort,Massachusetts,Germany,64782,billing
518,385,08117 Casey Meadows,South Leonard,South Carolina,France,30778,shipping
519,386,058 Peters Loaf,Port Carolview,Alaska,India,43765,billing
520,387,375 Walsh Lake Suite 965,Port Christopherberg,Nevada,Egypt,34286,shipping
521,388,874 Maria Court Suite 889,New Caitlynhaven,Florida,India,52291,billing
522,389,753 Jordan Harbors Apt. 258,Daviesstad,Massachusetts,Egypt,84128,billing
523,389,157 Wells Views,East Jimmy,Missouri,UAE,58574,billing
524,389,1817 Daniel Turnpike,Jefferyfort,New Jersey,UAE,19091,billing
525,390,69605 Matthew Trail,Haydenfort,Pennsylvania,Brazil,14516,shipping
526,391,40099 Travis Walks Suite 093,West Victoriafurt,Maine,United Kingdom,46485,shipping
527,392,03073 Teresa Burg,New Rachel,West Virginia,Germany,02378,shipping
528,392,560 Travis Squares Apt. 179,Carrollland,Kentucky,Egypt,51596,shipping
529,393,425 Javier Causeway Apt. 887,Hernandezbury,Oklahoma,United Kingdom,55992,billing
530,394,741 Rhonda Avenue,Smithton,Wisconsin,Australia,23113,billing
531,394,52317 Martinez Court Suite 900,Devinborough,Michigan,Brazil,23475,shipping
532,395,3117 Luna Track,North Jessica,Montana,UAE,88251,shipping
533,396,94560 Kennedy Junction Apt. 082,Mayobury,Montana,France,68765,billing
534,396,85020 Hudson Mews,Davisshire,Texas,Saudi Arabia,79751,billing
535,396,0344 Koch Mission Apt. 097,Michaelbury,Minnesota,Brazil,19110,billing
536,397,120 Irwin Station Apt. 805,Alanmouth,Rhode Island,Australia,03422,billing
537,398,818 Kimberly Rest Apt. 463,Lake Donald,Oklahoma,UAE,41623,shipping
538,399,40000 Parker Unions Suite 358,Adamchester,Hawaii,Germany,36499,billing
539,400,07624 Randy Haven,North Michellechester,Montana,China,18333,shipping
540,400,743 Sellers Vista,North Barbaraland,South Carolina,United States,22813,shipping
541,401,66879 Laura Mount Apt. 132,Danielview,Alabama,Egypt,32373,shipping
542,402,692 Cheryl Lane,South Annette,Delaware,United States,18242,billing
543,403,638 Gonzalez Mills,Andersonview,Oklahoma,China,33872,billing
544,403,8969 Holland Crossroad,Jenniferville,Pennsylvania,Saudi Arabia,69069,shipping
545,403,5101 Melissa River,Griffithfort,Hawaii,Germany,49548,billing
546,404,117 Mcintosh Gardens,North Heidi,Connecticut,UAE,98075,shipping
547,405,194 Ruiz Islands,Kimberlyport,Connecticut,Australia,63614,shipping
548,405,1193 Jonathan Shore,Port Michael,Ohio,France,57022,shipping
549,406,909 Valerie Point,Lake Tracyside,Louisiana,Saudi Arabia,97612,billing
550,407,143 Edwards Fort Apt. 159,Gainesstad,Georgia,Saudi Arabia,75613,billing
551,408,8143 Ashley Garden,North Brittanyberg,Georgia,Egypt,22915,shipping
552,409,9810 Brian Hollow,Barkerton,New Mexico,India,72324,billing
553,410,358 Melanie Villages Suite 282,Leonardburgh,Minnesota,United Kingdom,08268,shipping
554,411,339 Hooper Lodge Apt. 513,West Lesliestad,South Carolina,UAE,16885,shipping
555,412,9299 Howard Causeway,Lake Jamesborough,Virginia,France,31357,shipping
556,412,4769 Rice Brook Suite 559,Lake Kathrynside,Hawaii,United States,94395,billing
557,413,871 Felicia Court,Lake Margaretburgh,Missouri,Saudi Arabia,91803,shipping
558,413,289 Rose Mission Apt. 601,North Adam,Tennessee,Australia,85288,billing
559,414,339 Cook Causeway,Dannyfurt,Utah,Saudi Arabia,75122,shipping
560,414,524 Perez Causeway,Port Raymond,Georgia,Canada,53245,billing
561,415,7775 Atkins Lane Suite 365,Kellystad,Maine,Germany,40603,shipping
562,415,49920 Jared Locks,West James,Georgia,UAE,63389,billing
563,416,81682 Bishop Mount Apt. 047,Burnsville,Maryland,Australia,33753,billing
564,417,866 Lin Parkway,Port Angela,North Carolina,Saudi Arabia,88106,billing
565,418,7821 Jones Ville,North Elizabeth,Alabama,India,64396,shipping
566,419,793 Bowers Orchard Apt. 865,New Sarah,Iowa,Saudi Arabia,79414,billing
567,420,63316 Carter Stream,Lake Brianfurt,Montana,Germany,01025,shipping
568,420,43683 Kramer Port,South James,Louisiana,China,29578,shipping
569,421,23475 Sanchez Hill Suite 136,Hooperside,Arkansas,Germany,49549,billing
570,422,90701 Williams Heights Suite 528,Edwardmouth,Idaho,United Kingdom,18411,shipping
571,422,5571 Adam Cliffs Apt. 652,South Terrybury,Vermont,Germany,61969,shipping
572,423,334 Gentry Burgs,New Annastad,Colorado,France,33275,shipping
573,423,3087 Renee Turnpike Apt. 104,Edwardsshire,New Jersey,China,19936,billing
574,424,008 Bradford Loop Suite 266,Richardside,South Dakota,Canada,89071,shipping
575,425,56395 Jacob Extensions,Johnchester,Washington,United Kingdom,33537,billing
576,426,738 Miller Rapids,Mcdanielstad,Tennessee,France,90640,shipping
577,427,7185 Woodard Rapids Suite 725,Nunezville,Alabama,UAE,18472,shipping
578,427,67426 Adams Mountain,North Derek,Vermont,Australia,95518,shipping
579,428,1051 Cynthia Knolls,Victorborough,South Carolina,United Kingdom,52626,shipping
580,429,4024 Brian Mills,Ashleyview,New Hampshire,Germany,16690,billing
581,429,722 Amanda Union Apt. 063,East Shawnside,Arkansas,United Kingdom,58025,billing
582,430,86602 Anderson Tunnel,Stephanieshire,Oklahoma,France,39411,shipping
583,430,7562 Garner Burg Apt. 049,Danielfort,Oklahoma,Egypt,24180,billing
584,431,664 Scott Trail Apt. 622,New Kelly,Ohio,Egypt,97578,billing
585,431,9681 Sanford Heights Apt. 176,Port Timothyville,Ohio,France,11686,billing
586,431,3494 Michael Keys Apt. 120,Liufort,Georgia,United Kingdom,76465,shipping
587,432,8986 Taylor Wells Apt. 286,Brownbury,Maine,China,76140,shipping
588,433,5388 Melissa Springs,West Michelle,Michigan,China,72426,shipping
589,434,688 Lamb Port,Donnaberg,Maryland,France,39023,billing
590,435,18412 Jose Run Suite 972,Fischertown,Ohio,UAE,17153,billing
